time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.219999999999977,8.041904849375141,6.083677529637904,32.74235867363369,0.02164315969782038,5.805341923281873,0.0,8.042781897187675,2.300029500880188,4.762335353352106,-0.001528802635374157,0.028130352053665066,0.0,446.2515738213739,447.2813456163959,445.7051710687739,448.2568718407306
5.279999999999975,8.53161786885677,6.221829416715499,33.02643619412422,0.021468801577213092,5.807526055155201,0.0,8.280218267453039,2.305016842190297,4.706908249979933,-0.005813493795669679,0.049232145411105654,0.0,461.49160226731226,463.1552650587231,462.1488435851216,461.8109507438716
5.339999999999974,9.035207934626275,6.360267220947301,33.30679240782958,0.020996661236281078,5.810136983767833,0.0,8.505335718699433,2.309541964364532,4.638473372831351,-0.012334507906834892,0.028506350131004735,0.0,458.36180783698074,456.71213976603,457.845779605562,457.32661348938234
5.399999999999973,9.551212554869046,6.498928809629719,33.58123474297905,0.020147767344753653,5.812099610164438,0.0,8.694342298667143,2.3124600665951527,4.510151456098057,-0.01804754501836913,0.04001364941488341,0.0,435.59484158886823,436.5568387661344,436.17314006472884,435.69569547805696
5.4599999999999715,10.080132485708651,6.637819616689168,33.8513843372799,0.019493381291728618,5.8142686312941265,0.0,8.935371853904632,2.3171508545584443,4.494664210792293,0.0005068423265301809,0.027018330752326798,0.0,473.08091050738403,472.07940380717474,474.4557485586254,475.8786871937169
5.51999999999997,10.621196779402156,6.776900189917489,34.11636085951787,0.020096351276490232,5.815918455672794,0.0,9.099742132277445,2.318903629460807,4.338643370175861,0.0243840729404472,0.028437626796451006,0.0,425.4510886418531,425.57285499873444,423.3683338262256,425.4184599736356
5.579999999999969,11.175507080248869,6.916240223639691,34.37898776448435,0.022237444133200057,5.817558133824072,0.0,9.376010385762493,2.3259328240666446,4.4147302851103065,0.05195039171329577,0.025011131517235538,0.0,502.69002212090095,502.44167774835853,500.93079316201755,502.9322929896214
5.639999999999968,11.743987409023857,7.055949378711892,34.64171896499269,0.025640322487375578,5.81909082205784,0.0,9.572647438833501,2.331300461247381,4.343134102591922,0.06485246113512104,0.026591206109923004,0.0,455.75788457572145,455.88429641494173,454.69397293037224,455.7288474803574
5.699999999999966,12.322794610607422,7.195967505435716,34.89752577921933,0.02943067774947039,5.82074768516836,0.0,9.7205664007717,2.3362436121351244,4.184552957950284,0.05958310729484568,0.029585712141165694,0.0,424.2820294704675,424.53936868398034,423.7066000468829,423.25627598472556
5.759999999999965,12.911398442207279,7.336396675692096,35.145979839565655,0.03319205425212335,5.823328201295357,0.0,9.898886464725717,2.345016844519752,4.0976068719773915,0.06827095239012897,0.06140930891118077,0.0,446.4579792428725,449.048756334538,447.63903352778,448.34847792787485
5.819999999999964,13.511390359976671,7.477471088007128,35.390986973381416,0.03737235595975452,5.826971070337219,0.0,10.099834890591676,2.357813691070946,4.069377419147117,0.07233418562819219,0.05928795854695594,0.0,466.8372287401649,466.6740434094808,467.2417864132931,467.56197643262476
5.879999999999963,14.125268675505833,7.619543823162576,35.638463591536826,0.04144163349381813,5.8299869860868245,0.0,10.361237186193147,2.378348785695824,4.178952934704745,0.05678608642784619,0.018071451072384056,0.0,512.3725876257835,509.4341019922426,511.9276986346214,510.8225879090052
